COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L002,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,37,2,,,20.0,750.0,170,0,0,1,505.044
L002,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,38,1,,,20.0,1.0,170,0,0,1,485.932
L004,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,37,2,,,20.0,1.0,170,0,0,1,440.117
L003,"5,00",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2.0,"3,20","3,20",4,1,,,20.0,750.0,170,1,0,1,449.682
L003,"0,00",1,24,2023-2S,2024-1S,NUMERO DE CEDULA,HOMBRE,24,,,,1,1,,,20.0,750.0,170,1,0,1,388.884
L004,"4,70",1,3,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"3,50","3,50",38,1,,,20.0,1.0,170,0,0,1,378.199
L004,"0,00",1,1,2023-2S,2024-1S,NUMERO DE CEDULA,MUJER,19,,,,29,7,,,47.0,555.0,170,0,0,1,441.997
L003,"2,80",1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,25,2.0,"3,70","3,70",6,0,20.0,570.0,20.0,570.0,170,0,0,1,376.522
L002,"4,50",1,21,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"3,80","3,80",1,1,,,20.0,175.0,170,0,0,1,417.465
L004,"2,70",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,24,2.0,"3,80","3,80",6,2,,,20.0,621.0,170,1,0,1,379.52
L006,"4,90",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,18,2.0,"4,50","4,50",3,1,20.0,13.0,20.0,1.0,170,0,0,0,680.025
L006,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,14,2,,,20.0,1.0,170,0,0,1,647.023
L004,"6,00",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"3,90","3,90",1,1,20.0,1.0,20.0,1.0,170,0,0,1,462.447
L006,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,32,2,,,20.0,1.0,170,0,0,0,554.845
L005,"0,00",1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,38,1,,,47.0,245.0,170,0,0,1,476.501
L006,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,15,2,,,68.0,276.0,170,0,0,1,623.393
L005,"4,00",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,21,2.0,"3,20","3,20",38,1,20.0,1.0,11.0,1.0,170,0,0,1,458.133
L003,"5,00",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,21,2.0,"4,40","4,40",55,3,,,11.0,1.0,170,0,0,0,548.844
L002,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,34,1,,,20.0,1.0,170,0,0,1,469.442
L001,"0,00",1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,10,1,,,13.0,468.0,170,0,0,1,488.613
L006,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,5,2,,,20.0,1.0,170,0,0,1,568.849
L006,"75,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,"4,40","4,40",64,5,20.0,1.0,20.0,1.0,170,0,0,0,
L003,"86,50",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,"4,40","4,40",1,1,20.0,621.0,11.0,1.0,170,0,0,1,
L002,"27,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,24,10.0,"3,30","3,40",2,1,20.0,250.0,20.0,32.0,170,0,0,1,
L006,"67,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,23,9.0,"4,40","4,40",8,1,,,20.0,1.0,170,0,0,1,
L006,"70,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"4,30","4,40",21,2,20.0,1.0,20.0,1.0,170,0,0,0,
L001,"24,00",1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,HOMBRE,22,9.0,"3,30","3,40",2,1,,,20.0,1.0,170,0,0,1,
L006,"59,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,20","4,20",24,3,,,20.0,1.0,170,0,0,0,
L002,"35,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"3,30","3,50",15,3,,,20.0,1.0,170,0,0,1,
L003,"81,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,10","4,10",9,2,,,20.0,621.0,170,0,0,1,
L004,"69,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,60","4,60",5,1,,,20.0,1.0,170,0,0,1,
L006,"61,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,50","4,50",11,2,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"60,40",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,20","4,20",34,4,20.0,1.0,20.0,1.0,170,0,0,0,
L004,"66,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,70","4,70",3,1,,,20.0,1.0,170,0,0,1,
L005,"50,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,00","4,00",7,1,20.0,1.0,20.0,1.0,170,0,0,1,
L004,"59,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9.0,"4,10","4,10",39,2,,,20.0,1.0,170,0,0,0,
L004,"42,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"3,70","3,80",7,2,20.0,1.0,20.0,1.0,170,0,0,1,
L005,"28,80",1,29,2021-2S,2021-2S,TARJETA IDENTIDAD,MUJER,22,6.0,"3,70","3,80",2,1,,,20.0,45.0,170,0,0,1,565.97
L001,"64,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,20","4,20",5,1,,,20.0,1.0,170,0,0,1,
L005,"77,40",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"4,50","4,50",5,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"65,40",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"4,10","4,10",6,2,20.0,750.0,20.0,1.0,170,0,0,1,
L006,"65,40",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,20","4,20",13,2,,,44.0,1.0,170,0,0,1,
L003,"57,40",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,23,8.0,"4,20","4,20",14,3,,,20.0,1.0,170,0,0,1,
L002,"72,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,00","4,00",3,1,,,20.0,621.0,170,0,0,1,
L003,"93,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,27,10.0,"4,40","4,40",1,0,20.0,1.0,20.0,1.0,170,0,0,1,
L005,"67,20",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,"3,90","3,90",16,3,20.0,1.0,20.0,1.0,170,0,0,1,
L001,"35,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9.0,"3,10","3,20",3,1,,,20.0,621.0,170,0,0,1,
L002,"58,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,23,9.0,"3,90","3,90",7,2,,,47.0,545.0,170,0,0,1,
L003,"86,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,20","4,20",14,0,,,8.0,1.0,170,0,0,1,
L002,"68,40",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,19,9.0,"4,30","4,30",1,1,,,20.0,1.0,170,0,0,1,
L003,"82,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"4,10","4,10",5,2,,,20.0,1.0,170,0,0,1,
L004,"72,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,30","4,30",3,1,,,20.0,443.0,170,0,0,1,
L001,"64,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,20","4,20",2,1,,,20.0,443.0,170,0,0,1,
L004,"64,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,36,9.0,"4,30","4,30",4,2,,,20.0,621.0,170,0,0,1,
L003,"69,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,9.0,"4,00","4,00",6,2,,,20.0,1.0,170,0,0,1,
L005,"69,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,30","4,30",1,1,,,20.0,1.0,170,0,0,1,
L004,"50,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,32,10.0,"3,80","3,90",10,1,20.0,1.0,20.0,1.0,170,0,0,1,
L001,"64,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,32,10.0,"4,00","4,00",2,1,20.0,1.0,20.0,1.0,170,0,0,1,
L003,"68,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,41,9.0,"4,00","4,00",8,2,20.0,1.0,20.0,228.0,170,0,0,1,
L004,"82,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,"4,30","4,30",5,2,20.0,1.0,20.0,1.0,170,0,0,1,
L005,"65,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,"4,00","4,00",11,2,20.0,1.0,20.0,1.0,170,0,0,1,
L001,"83,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,24,10.0,"4,30","4,30",11,2,20.0,1.0,20.0,11.0,170,0,0,1,
L001,"46,40",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,9.0,"3,60","3,60",10,2,20.0,1.0,20.0,1.0,170,0,0,0,
L003,"81,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,36,10.0,"3,80","3,80",3,1,20.0,621.0,20.0,621.0,170,0,0,1,
L006,"28,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"3,20","3,20",4,1,20.0,1.0,44.0,855.0,170,0,0,1,
L003,"68,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,10.0,"3,90","3,90",12,2,20.0,1.0,44.0,650.0,170,0,0,0,
L006,"50,50",1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,21,10.0,"3,70","3,70",3,1,20.0,621.0,20.0,1.0,170,0,0,1,
L001,"31,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,40","4,40",9,2,,,20.0,1.0,170,0,0,1,573.9
L002,"18,10",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"3,30","3,40",2,1,,,20.0,1.0,170,0,0,1,502.84
L001,"30,20",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,18,5.0,"4,00","4,00",7,2,,,20.0,1.0,170,0,0,1,554.61
L003,"31,90",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,"3,90","3,90",1,1,,,20.0,621.0,170,0,0,1,314.54
L002,"12,90",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,19,4.0,"3,60","3,60",6,2,,,20.0,621.0,170,0,0,1,413.87
L001,"33,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,20","4,20",2,1,20.0,621.0,54.0,498.0,170,0,0,1,444.74
L006,"28,00",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,90","3,90",4,1,,,76.0,1.0,170,0,0,0,520.27
L005,"14,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,"3,20","3,30",7,2,,,20.0,1.0,170,0,0,1,458.87
L006,"28,60",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"4,00","4,00",3,1,20.0,1.0,20.0,1.0,170,0,0,1,506.58
L003,"12,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,"3,40","3,60",2,1,,,20.0,750.0,170,0,0,1,559.57
L004,"30,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,"4,60","4,60",4,2,20.0,1.0,20.0,1.0,170,0,0,1,492.77
L005,"7,90",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,4.0,"3,60","3,60",1,1,,,20.0,1.0,170,0,0,1,450.63
L005,"15,80",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,"3,10","3,30",6,2,,,20.0,1.0,170,0,0,1,412.87
L001,"12,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,22,4.0,"2,90","2,90",3,1,,,20.0,1.0,170,0,0,1,416.42
L006,"19,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"3,60","3,70",2,1,,,20.0,1.0,170,0,0,0,507.2
L001,"32,40",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,50","4,50",9,1,20.0,1.0,20.0,1.0,170,0,0,1,535.18
L001,"12,30",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,18,4.0,"3,40","3,40",3,1,,,47.0,288.0,170,0,0,1,409.55
L001,"52,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,"4,00","4,00",7,2,20.0,750.0,20.0,11.0,170,0,0,1,464.17
L006,"38,50",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,6.0,"3,80","4,00",44,3,20.0,1.0,20.0,1.0,170,0,0,1,628.28
L006,"21,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,6.0,"2,90","3,00",4,1,,,20.0,1.0,170,0,0,1,569.71
L003,"57,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,40","4,40",19,2,,,20.0,1.0,170,0,0,1,509.63
L003,"51,10",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,"4,10","4,10",3,1,20.0,1.0,20.0,1.0,170,0,0,1,513.0
L003,"65,20",1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,19,7.0,"3,80","3,90",6,2,20.0,621.0,20.0,621.0,170,0,0,1,375.37
L004,"22,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,23,6.0,"3,60","3,80",2,1,20.0,1.0,20.0,1.0,170,0,0,1,495.75
L004,"52,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,23,7.0,"4,30","4,30",3,1,,,20.0,1.0,170,0,0,1,452.83
L001,"41,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7.0,"4,30","4,30",2,1,,,20.0,750.0,170,0,0,1,474.97
L001,"49,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"4,20","4,20",16,1,44.0,430.0,20.0,1.0,170,0,0,1,439.58
L003,"52,50",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,23,7.0,"3,90","4,00",2,1,,,20.0,750.0,170,0,0,1,418.43
L005,"53,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,"3,90","4,00",3,1,,,20.0,1.0,170,0,0,1,473.34
L005,"50,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,10","4,10",14,2,,,20.0,1.0,170,0,0,1,451.32
L003,"55,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,"4,10","4,10",2,1,20.0,621.0,20.0,175.0,170,0,0,1,371.28
L002,"36,80",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"3,50","3,60",1,1,,,20.0,750.0,170,0,0,1,386.25
L004,"42,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"3,90","3,90",1,1,,,20.0,621.0,170,0,0,1,469.77
L003,"56,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,25,7.0,"3,90","3,90",2,1,,,20.0,750.0,170,0,0,1,379.03
L006,"44,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,"4,20","4,20",3,1,,,20.0,1.0,170,0,0,1,571.07
L001,"44,10",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,"3,70","3,80",1,1,,,20.0,1.0,170,0,0,1,556.34
L004,"62,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,"4,20","4,20",3,1,,,13.0,688.0,170,0,0,1,
L001,"24,60",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,21,8.0,"3,60","3,70",38,1,,,20.0,750.0,170,0,0,1,
L005,"45,80",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"3,70","3,80",1,1,20.0,443.0,20.0,443.0,170,0,0,1,
L002,"59,40",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,MUJER,20,8.0,"4,30","4,30",1,1,,,20.0,1.0,170,0,0,1,
L006,"54,90",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"4,20","4,20",19,3,,,20.0,1.0,170,0,0,1,614.61
L005,"48,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,"4,10","4,20",3,1,,,20.0,1.0,170,0,0,0,
L001,"65,40",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,"4,10","4,10",1,1,,,44.0,855.0,170,0,0,1,
L006,"42,30",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,20,8.0,"3,80","3,90",27,1,,,44.0,650.0,170,0,0,0,603.84
L004,"52,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"3,90","3,90",8,1,20.0,13.0,20.0,13.0,170,0,0,1,433.84
L001,"55,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8.0,"4,10","4,10",1,1,,,20.0,443.0,170,0,0,1,572.3
L004,"60,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,25,8.0,"4,40","4,40",5,1,,,20.0,1.0,170,0,0,1,456.92
L004,"66,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,"4,60","4,60",1,1,,,20.0,13.0,170,0,0,1,448.46
L003,"42,60",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,25,8.0,"3,70","3,70",1,1,,,20.0,621.0,170,0,0,1,
L001,"30,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,24,8.0,"3,20","3,50",4,1,20.0,621.0,20.0,621.0,170,0,0,1,
L002,"69,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"4,40","4,40",7,2,,,47.0,551.0,170,0,0,1,542.99
L001,"39,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,10","4,10",23,2,,,20.0,1.0,170,0,0,0,445.82
L005,"38,40",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"3,80","3,90",1,1,,,44.0,874.0,170,0,0,1,421.34
L006,"12,60",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,00","3,00",4,1,20.0,1.0,20.0,1.0,170,0,0,1,461.49
L003,"42,60",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6.0,"4,20","4,20",6,2,,,20.0,1.0,170,0,0,1,303.07
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,30","4,30",7,2,,,20.0,443.0,170,0,0,1,596.796
L005,"12,40",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,5.0,"2,90","3,30",2,1,20.0,750.0,68.0,276.0,170,0,0,1,403.98
L001,"28,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,20","4,20",1,1,20.0,13.0,13.0,670.0,170,0,0,1,
L003,"41,80",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,"4,00","4,00",1,1,,,20.0,750.0,170,0,0,1,321.38
L001,"8,90",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,3.0,"4,40","4,40",2,1,20.0,1.0,20.0,1.0,170,0,0,1,452.68
L003,"27,00",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"4,00","4,10",62,0,,,20.0,1.0,170,0,0,0,386.61
L002,"39,40",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,440.99
L004,"33,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6.0,"3,80","4,00",1,1,,,20.0,1.0,170,0,0,Nocturno,383.99
L006,"40,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,10","4,10",6,2,,,20.0,1.0,170,0,0,1,574.41
L005,"25,40",3,29,2021-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,22,3.0,"4,00","4,00",1,1,,,20.0,45.0,170,0,0,1,
L004,"36,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,"3,80","3,80",2,1,,,20.0,621.0,170,0,0,1,387.47
L002,"30,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"3,40","3,60",2,1,,,20.0,1.0,170,0,0,1,380.71
L003,"19,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,23,4.0,"3,70","3,70",1,1,,,20.0,32.0,170,0,0,1,379.045
L003,"22,00",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,18,4.0,"3,90","3,90",2,1,,,20.0,570.0,170,0,0,1,308.514
L005,"17,50",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,90","3,90",2,1,,,20.0,13.0,170,0,0,1,484.841
L003,"14,90",1,29,2022-2S,2022-2S,CEDULA EXTRANJERIA,HOMBRE,22,4.0,"3,40","3,40",3,1,,,2.0,999.0,862,0,0,1,386.549
L004,"20,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,23,4.0,"4,40","4,40",1,1,,,20.0,443.0,170,0,0,1,367.155
L001,"19,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,28,4.0,"3,80","3,80",1,1,,,20.0,1.0,170,0,0,1,443.847
L001,"21,20",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,00","4,00",4,1,,,20.0,1.0,170,0,0,1,460.875
L005,"10,70",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4.0,"3,10","3,10",19,1,,,20.0,1.0,170,0,0,0,580.974
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"4,20","4,20",12,2,,,20.0,1.0,170,0,0,1,582.118
L002,"11,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,20,4.0,"3,30","3,30",4,1,,,20.0,1.0,170,0,0,Nocturno,271.197
L003,"19,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"3,70","3,80",1,1,,,20.0,1.0,170,0,0,1,372.79
L002,"9,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"3,30","3,30",6,1,20.0,1.0,20.0,1.0,170,0,0,1,428.668
L005,"17,50",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,23,4.0,"3,90","3,90",3,1,,,20.0,1.0,170,0,0,1,462.541
L005,"13,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,24,4.0,"3,90","3,90",8,2,,,13.0,1.0,170,0,0,1,464.792
L001,"18,40",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,50","3,50",3,1,,,20.0,1.0,170,0,0,1,386.56
L001,"19,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,4.0,"3,90","3,90",10,2,,,20.0,1.0,170,0,VISUAL,1,427.585
L001,"11,20",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,70","4,00",4,2,20.0,750.0,20.0,750.0,170,0,0,1,475.679
L002,"10,30",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,23,3.0,"4,00","4,00",14,1,,,20.0,1.0,170,0,VISUAL,1,563.161
L004,"7,30",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,"3,40","3,40",5,2,,,20.0,1.0,170,0,0,1,449.035
L002,"12,90",1,21,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,"4,40","4,40",2,1,,,20.0,13.0,170,0,0,1,519.221
L002,"14,80",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,"4,70","4,70",30,2,20.0,1.0,20.0,1.0,170,0,0,0,737.165
L002,"10,30",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"4,50","4,50",6,2,20.0,621.0,20.0,1.0,170,0,0,1,496.167
L002,"9,00",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,20,3.0,"3,70","3,70",2,1,,,20.0,621.0,170,1,0,1,451.182
L002,"12,90",1,21,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"4,20","4,20",15,2,20.0,13.0,20.0,13.0,170,0,0,0,431.98
L006,"7,70",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"3,30","3,50",16,2,20.0,1.0,20.0,1.0,170,0,0,1,572.776
L005,"7,90",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,19,3.0,"4,30","4,30",3,1,,,20.0,1.0,170,0,0,1,609.584
L005,"11,30",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"3,90","3,90",7,2,20.0,750.0,20.0,750.0,170,1,0,1,551.073
L003,"6,40",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,33,3.0,"3,00","3,30",6,2,,,20.0,1.0,170,0,0,1,570.698
